index,length,axfold,radfold,surface,volume,Jv,i0,i1
41,0.085,1.0,650,0.0020466661818488814,4.937776598685447e-08,0.27533453612303527,172,0
42,0.085,1.0,700,0.0020466661818488814,4.937776598685447e-08,0.28976796737420335,172,0
43,0.085,1.0,750,0.0020466661818488814,4.937776598685447e-08,0.3035789114138037,172,0
44,0.085,1.0,800,0.0020466661818488814,4.937776598685447e-08,0.31680987947535555,172,0
45,0.085,1.0,850,0.0020466661818488814,4.937776598685447e-08,0.32949949489923047,172,0
46,0.085,1.0,900,0.0020466661818488814,4.937776598685447e-08,0.34168293344888884,172,0
47,0.085,1.0,950,0.0020466661818488814,4.937776598685447e-08,0.35339230466716326,172,0
48,0.085,1.0,1000,0.0020466661818488814,4.937776598685447e-08,0.36465698332532487,172,0
49,0.085,1.0,1050,0.0020466661818488814,4.937776598685447e-08,0.37550389845823784,172,0
50,0.085,1.0,1100,0.0020466661818488814,4.937776598685447e-08,0.3859577862159927,172,0
51,0.085,1.0,1150,0.0020466661818488814,4.937776598685447e-08,0.3960414117345334,172,0
52,0.085,1.0,1200,0.0020466661818488814,4.937776598685447e-08,0.40577576438734225,172,0
53,0.085,1.0,1250,0.0020466661818488814,4.937776598685447e-08,0.41518023008977756,172,0
54,0.085,1.0,1300,0.0020466661818488814,4.937776598685447e-08,0.4242727437580909,172,0
55,0.085,1.0,1350,0.0020466661818488814,4.937776598685447e-08,0.43306992455342946,172,0
56,0.085,1.0,1400,0.0020466661818488814,4.937776598685447e-08,0.44158719614859665,172,0
57,0.085,1.0,1450,0.0020466661818488814,4.937776598685447e-08,0.4498388939278545,172,0
58,0.09,1.0,50,0.0030737049525191326,6.743999021834468e-08,0.04416642448579715,263,0
59,0.09,1.0,100,0.0030737049525191326,6.743999021834468e-08,0.08478411566979922,263,0
60,0.09,1.0,150,0.0030737049525191326,6.743999021834468e-08,0.12228591804297882,263,0
61,0.09,1.0,200,0.0030737049525191326,6.743999021834468e-08,0.15703582600557547,263,0
62,0.09,1.0,250,0.0030737049525191326,6.743999021834468e-08,0.18934224832280952,263,0
63,0.09,1.0,300,0.0030737049525191326,6.743999021834468e-08,0.2194683095903532,263,0
64,0.09,1.0,350,0.0030737049525191326,6.743999021834468e-08,0.24763993442264387,263,0
65,0.09,1.0,400,0.0030737049525191326,6.743999021834468e-08,0.27405225285569557,263,0
66,0.09,1.0,450,0.0030737049525191326,6.743999021834468e-08,0.29887472086922534,263,0
67,0.09,1.0,500,0.0030737049525191326,6.743999021834468e-08,0.32225524762383945,263,0
68,0.09,1.0,550,0.0030737049525191326,6.743999021834468e-08,0.3443235476705959,263,0
69,0.09,1.0,600,0.0030737049525191326,6.743999021834468e-08,0.36519388318264756,263,0
70,0.09,1.0,650,0.0030737049525191326,6.743999021834468e-08,0.38496732222190116,263,0
71,0.09,1.0,700,0.0030737049525191326,6.743999021834468e-08,0.40373361011295256,263,0
72,0.09,1.0,750,0.0030737049525191326,6.743999021834468e-08,0.42157272933086737,263,0
73,0.09,1.0,800,0.0030737049525191326,6.743999021834468e-08,0.43855620694053876,263,0
74,0.09,1.0,850,0.0030737049525191326,6.743999021834468e-08,0.4547482161522694,263,0
75,0.09,1.0,900,0.0030737049525191326,6.743999021834468e-08,0.4702065089763723,263,0
76,0.09,1.0,950,0.0030737049525191326,6.743999021834468e-08,0.4849832095426566,263,0
77,0.09,1.0,1000,0.0030737049525191326,6.743999021834468e-08,0.49912549186818184,263,0
78,0.09,1.0,1050,0.0030737049525191326,6.743999021834468e-08,0.5126761613176366,263,0
79,0.09,1.0,1100,0.0030737049525191326,6.743999021834468e-08,0.5256741554147542,263,0
80,0.09,1.0,1150,0.0030737049525191326,6.743999021834468e-08,0.5381549768129236,263,0
81,0.09,1.0,1200,0.0030737049525191326,6.743999021834468e-08,0.5501510689543458,263,0
82,0.09,1.0,1250,0.0030737049525191326,6.743999021834468e-08,0.5616921431152345,263,0
83,0.09,1.0,1300,0.0030737049525191326,6.743999021834468e-08,0.5728054640540965,263,0
84,0.09,1.0,1350,0.0030737049525191326,6.743999021834468e-08,0.5835161002778423,263,0
85,0.09,1.0,1400,0.0030737049525191326,6.743999021834468e-08,0.5938471439591475,263,0
86,0.09,1.0,1450,0.0030737049525191326,6.743999021834468e-08,0.6038199047341397,263,0
87,0.095,1.0,50,0.0018985415917971227,4.892368595984794e-08,0.027490479503705395,134,1
88,0.095,1.0,100,0.0018985415917971227,4.892368595984794e-08,0.05314875427304462,134,1
89,0.095,1.0,150,0.0018985415917971227,4.892368595984794e-08,0.07716635289540276,134,1
90,0.095,1.0,200,0.0018985415917971227,4.892368595984794e-08,0.0997083219606939,134,1
91,0.095,1.0,250,0.0018985415917971227,4.892368595984794e-08,0.12091770169030294,134,1
92,0.095,1.0,300,0.0018985415917971227,4.892368595984794e-08,0.14091911849935349,134,1
93,0.095,1.0,350,0.0018985415917971227,4.892368595984794e-08,0.1598216918939206,134,1
94,0.095,1.0,400,0.0018985415917971227,4.892368595984794e-08,0.17772140415111673,134,1
95,0.095,1.0,450,0.0018985415917971227,4.892368595984794e-08,0.19470304553623283,134,1
96,0.095,1.0,500,0.0018985415917971227,4.892368595984794e-08,0.21084182150085082,134,1
97,0.095,1.0,550,0.0018985415917971227,4.892368595984794e-08,0.2262046887142985,134,1
98,0.095,1.0,600,0.0018985415917971227,4.892368595984794e-08,0.24085147205287605,134,1
99,0.095,1.0,650,0.0018985415917971227,4.892368595984794e-08,0.2548358035005009,134,1
100,0.095,1.0,700,0.0018985415917971227,4.892368595984794e-08,0.2682059153701886,134,1
101,0.095,1.0,750,0.0018985415917971227,4.892368595984794e-08,0.28100531366917125,134,1
102,0.095,1.0,800,0.0018985415917971227,4.892368595984794e-08,0.2932733523145198,134,1
103,0.095,1.0,850,0.0018985415917971227,4.892368595984794e-08,0.30504572490497117,134,1
104,0.095,1.0,900,0.0018985415917971227,4.892368595984794e-08,0.31635488760412844,134,1
105,0.095,1.0,950,0.0018985415917971227,4.892368595984794e-08,0.32723042419395854,134,1
106,0.095,1.0,1000,0.0018985415917971227,4.892368595984794e-08,0.3376993623677454,134,1
107,0.095,1.0,1050,0.0018985415917971227,4.892368595984794e-08,0.3477864487366021,134,1
108,0.095,1.0,1100,0.0018985415917971227,4.892368595984794e-08,0.3575143887379882,134,1
109,0.095,1.0,1150,0.0018985415917971227,4.892368595984794e-08,0.3669040565932003,134,1
110,0.095,1.0,1200,0.0018985415917971227,4.892368595984794e-08,0.3759746796128128,134,1
111,0.095,1.0,1250,0.0018985415917971227,4.892368595984794e-08,0.3847440004554279,134,1
112,0.095,1.0,1300,0.0018985415917971227,4.892368595984794e-08,0.3932284203751974,134,1
113,0.095,1.0,1350,0.0018985415917971227,4.892368595984794e-08,0.4014431260233608,134,1
114,0.095,1.0,1400,0.0018985415917971227,4.892368595984794e-08,0.4094022019792892,134,1
115,0.095,1.0,1450,0.0018985415917971227,4.892368595984794e-08,0.4171187308624694,134,1
116,0.1,1.0,50,0.0018444401807275422,4.761314517529205e-08,0.02671452635608101,136,2
117,0.1,1.0,100,0.0018444401807275422,4.761314517529205e-08,0.0516628713654188,136,2
118,0.1,1.0,150,0.0018444401807275422,4.761314517529205e-08,0.07502973550707182,136,2
119,0.1,1.0,200,0.0018444401807275422,4.761314517529205e-08,0.0969742913106218,136,2
120,0.1,1.0,250,0.0018444401807275422,4.761314517529205e-08,0.1176344887488141,136,2
121,0.1,1.0,300,0.0018444401807275422,4.761314517529205e-08,0.13713051390646128,136,2
122,0.1,1.0,350,0.0018444401807275422,4.761314517529205e-08,0.15556758947566995,136,2
123,0.1,1.0,400,0.0018444401807275422,4.761314517529205e-08,0.17303825905958659,136,2
124,0.1,1.0,450,0.0018444401807275422,4.761314517529205e-08,0.18962426326086698,136,2
125,0.1,1.0,500,0.0018444401807275422,4.761314517529205e-08,0.20539809042940804,136,2
126,0.1,1.0,550,0.0018444401807275422,4.761314517529205e-08,0.22042426622770458,136,2
127,0.1,1.0,600,0.0018444401807275422,4.761314517529205e-08,0.23476043208522884,136,2
128,0.1,1.0,650,0.0018444401807275422,4.761314517529205e-08,0.2484582519164238,136,2
129,0.1,1.0,700,0.0018444401807275422,4.761314517529205e-08,0.26156417828675405,136,2
130,0.1,1.0,750,0.0018444401807275422,4.761314517529205e-08,0.2741201028913433,136,2
131,0.1,1.0,800,0.0018444401807275422,4.761314517529205e-08,0.28616391129762253,136,2
132,0.1,1.0,850,0.0018444401807275422,4.761314517529205e-08,0.2977299580576203,136,2
133,0.1,1.0,900,0.0018444401807275422,4.761314517529205e-08,0.30884947526509676,136,2
134,0.1,1.0,950,0.0018444401807275422,4.761314517529205e-08,0.31955092522981593,136,2
135,0.1,1.0,1000,0.0018444401807275422,4.761314517529205e-08,0.329860306024795,136,2
136,0.1,1.0,1050,0.0018444401807275422,4.761314517529205e-08,0.33980141712503215,136,2
137,0.1,1.0,1100,0.0018444401807275422,4.761314517529205e-08,0.34939609111650277,136,2
138,0.1,1.0,1150,0.0018444401807275422,4.761314517529205e-08,0.3586643964493816,136,2
139,0.1,1.0,1200,0.0018444401807275422,4.761314517529205e-08,0.3676248153909849,136,2
140,0.1,1.0,1250,0.0018444401807275422,4.761314517529205e-08,0.3762944006641676,136,2
141,0.1,1.0,1300,0.0018444401807275422,4.761314517529205e-08,0.38468891370639213,136,2
142,0.1,1.0,1350,0.0018444401807275422,4.761314517529205e-08,0.3928229470303447,136,2
143,0.1,1.0,1400,0.0018444401807275422,4.761314517529205e-08,0.4007100327902528,136,2
144,0.1,1.0,1450,0.0018444401807275422,4.761314517529205e-08,0.40836273934475736,136,2
145,0.105,1.0,50,0.0012490244923482189,3.657318272952888e-08,0.018245798021868553,61,2
146,0.105,1.0,100,0.0012490244923482189,3.657318272952888e-08,0.03557239003805653,61,2
147,0.105,1.0,150,0.0012490244923482189,3.657318272952888e-08,0.05206107712472413,61,2
148,0.105,1.0,200,0.0012490244923482189,3.657318272952888e-08,0.06778315740757429,61,2
149,0.105,1.0,250,0.0012490244923482189,3.657318272952888e-08,0.08280146643732567,61,2
150,0.105,1.0,300,0.0012490244923482189,3.657318272952888e-08,0.09717163735731767,61,2
151,0.105,1.0,350,0.0012490244923482189,3.657318272952888e-08,0.1109431389869871,61,2
152,0.105,1.0,400,0.0012490244923482189,3.657318272952888e-08,0.12416013651599526,61,2
153,0.105,1.0,450,0.0012490244923482189,3.657318272952888e-08,0.1368622094732635,61,2
154,0.105,1.0,500,0.0012490244923482189,3.657318272952888e-08,0.14908495407288813,61,2
155,0.105,1.0,550,0.0012490244923482189,3.657318272952888e-08,0.1608604912871668,61,2
156,0.105,1.0,600,0.0012490244923482189,3.657318272952888e-08,0.17221789758617484,61,2
157,0.105,1.0,650,0.0012490244923482189,3.657318272952888e-08,0.18318357187444653,61,2
158,0.105,1.0,700,0.0012490244923482189,3.657318272952888e-08,0.19378154950121257,61,2
159,0.105,1.0,750,0.0012490244923482189,3.657318272952888e-08,0.2040337721401252,61,2
160,0.105,1.0,800,0.0012490244923482189,3.657318272952888e-08,0.21396032069233123,61,2
161,0.105,1.0,850,0.0012490244923482189,3.657318272952888e-08,0.22357961706303378,61,2
162,0.105,1.0,900,0.0012490244923482189,3.657318272952888e-08,0.23290859962011884,61,2
163,0.105,1.0,950,0.0012490244923482189,3.657318272952888e-08,0.24196287630681126,61,2
164,0.105,1.0,1000,0.0012490244923482189,3.657318272952888e-08,0.2507568587046172,61,2
165,0.105,1.0,1050,0.0012490244923482189,3.657318272952888e-08,0.25930387979427166,61,2
166,0.105,1.0,1100,0.0012490244923482189,3.657318272952888e-08,0.26761629771494333,61,2
167,0.105,1.0,1150,0.0012490244923482189,3.657318272952888e-08,0.27570558745522067,61,2
168,0.105,1.0,1200,0.0012490244923482189,3.657318272952888e-08,0.2835824221075136,61,2
169,0.105,1.0,1250,0.0012490244923482189,3.657318272952888e-08,0.29125674506781,61,2
170,0.105,1.0,1300,0.0012490244923482189,3.657318272952888e-08,0.2987378343555907,61,2
171,0.105,1.0,1350,0.0012490244923482189,3.657318272952888e-08,0.3060343600559571,61,2
172,0.105,1.0,1400,0.0012490244923482189,3.657318272952888e-08,0.3131544357414913,61,2
173,0.105,1.0,1450,0.0012490244923482189,3.657318272952888e-08,0.3201056646101271,61,2
174,0.11,1.0,50,0.0011246888505165888,3.4293080833483e-08,0.016434037820948866,50,1
175,0.11,1.0,100,0.0011246888505165888,3.4293080833483e-08,0.03204940508685583,50,1
176,0.11,1.0,150,0.0011246888505165888,3.4293080833483e-08,0.046919145693719494,50,1
177,0.11,1.0,200,0.0011246888505165888,3.4293080833483e-08,0.061107202065772345,50,1
178,0.11,1.0,250,0.0011246888505165888,3.4293080833483e-08,0.07466983157699636,50,1
179,0.11,1.0,300,0.0011246888505165888,3.4293080833483e-08,0.08765676336996012,50,1
180,0.11,1.0,350,0.0011246888505165888,3.4293080833483e-08,0.10011214969634015,50,1
181,0.11,1.0,400,0.0011246888505165888,3.4293080833483e-08,0.11207535335530544,50,1
182,0.11,1.0,450,0.0011246888505165888,3.4293080833483e-08,0.12358160344099896,50,1
183,0.11,1.0,500,0.0011246888505165888,3.4293080833483e-08,0.13466254455576132,50,1
184,0.11,1.0,550,0.0011246888505165888,3.4293080833483e-08,0.1453466992847643,50,1
185,0.11,1.0,600,0.0011246888505165888,3.4293080833483e-08,0.15565985962021214,50,1
186,0.11,1.0,650,0.0011246888505165888,3.4293080833483e-08,0.16562541985160797,50,1
187,0.11,1.0,700,0.0011246888505165888,3.4293080833483e-08,0.1752646609714856,50,1
188,0.11,1.0,750,0.0011246888505165888,3.4293080833483e-08,0.18459699471388616,50,1
189,0.11,1.0,800,0.0011246888505165888,3.4293080833483e-08,0.19364017381939053,50,1
190,0.11,1.0,850,0.0011246888505165888,3.4293080833483e-08,0.20241047391215947,50,1
191,0.11,1.0,900,0.0011246888505165888,3.4293080833483e-08,0.2109228514100405,50,1
192,0.11,1.0,950,0.0011246888505165888,3.4293080833483e-08,0.21919108111493718,50,1
193,0.11,1.0,1000,0.0011246888505165888,3.4293080833483e-08,0.2272278765063125,50,1
194,0.11,1.0,1050,0.0011246888505165888,3.4293080833483e-08,0.23504499525436698,50,1
195,0.11,1.0,1100,0.0011246888505165888,3.4293080833483e-08,0.24265333205689416,50,1
196,0.11,1.0,1150,0.0011246888505165888,3.4293080833483e-08,0.2500630005660122,50,1
197,0.11,1.0,1200,0.0011246888505165888,3.4293080833483e-08,0.2572834058933054,50,1
198,0.11,1.0,1250,0.0011246888505165888,3.4293080833483e-08,0.26432330895240475,50,1
199,0.11,1.0,1300,0.0011246888505165888,3.4293080833483e-08,0.271190883707928,50,1
200,0.11,1.0,1350,0.0011246888505165888,3.4293080833483e-08,0.2778937682413399,50,1
201,0.11,1.0,1400,0.0011246888505165888,3.4293080833483e-08,0.28443911041190895,50,1
202,0.11,1.0,1450,0.0011246888505165888,3.4293080833483e-08,0.29083360878003117,50,1
203,0.115,1.0,50,0.0020161254609267045,5.3891061006215844e-08,0.029338826967832406,120,5
204,0.115,1.0,100,0.0020161254609267045,5.3891061006215844e-08,0.05699033758902147,120,5
205,0.115,1.0,150,0.0020161254609267045,5.3891061006215844e-08,0.08311479737992106,120,5
206,0.115,1.0,200,0.0020161254609267045,5.3891061006215844e-08,0.10785175432781949,120,5
207,0.115,1.0,250,0.0020161254609267045,5.3891061006215844e-08,0.13132336688992596,120,5
208,0.115,1.0,300,0.0020161254609267045,5.3891061006215844e-08,0.15363710149744406,120,5
209,0.115,1.0,350,0.0020161254609267045,5.3891061006215844e-08,0.1748879357956541,120,5
210,0.115,1.0,400,0.0020161254609267045,5.3891061006215844e-08,0.19516017104851704,120,5
211,0.115,1.0,450,0.0020161254609267045,5.3891061006215844e-08,0.21452893298832634,120,5
212,0.115,1.0,500,0.0020161254609267045,5.3891061006215844e-08,0.23306142242732508,120,5
213,0.115,1.0,550,0.0020161254609267045,5.3891061006215844e-08,0.25081796345389246,120,5
214,0.115,1.0,600,0.0020161254609267045,5.3891061006215844e-08,0.2678528868057249,120,5
215,0.115,1.0,650,0.0020161254609267045,5.3891061006215844e-08,0.28421527818983483,120,5
216,0.115,1.0,700,0.0020161254609267045,5.3891061006215844e-08,0.29994961528889125,120,5
217,0.115,1.0,750,0.0020161254609267045,5.3891061006215844e-08,0.31509631250949904,120,5
218,0.115,1.0,800,0.0020161254609267045,5.3891061006215844e-08,0.32969218886310725,120,5
219,0.115,1.0,850,0.0020161254609267045,5.3891061006215844e-08,0.3437708714835848,120,5
220,0.115,1.0,900,0.0020161254609267045,5.3891061006215844e-08,0.3573631449967368,120,5
221,0.115,1.0,950,0.0020161254609267045,5.3891061006215844e-08,0.37049725513140847,120,5
222,0.115,1.0,1000,0.0020161254609267045,5.3891061006215844e-08,0.3831991734971059,120,5
223,0.115,1.0,1050,0.0020161254609267045,5.3891061006215844e-08,0.3954928292713533,120,5
224,0.115,1.0,1100,0.0020161254609267045,5.3891061006215844e-08,0.4074003125816134,120,5
225,0.115,1.0,1150,0.0020161254609267045,5.3891061006215844e-08,0.4189420535855062,120,5
226,0.115,1.0,1200,0.0020161254609267045,5.3891061006215844e-08,0.4301369806132971,120,5
227,0.115,1.0,1250,0.0020161254609267045,5.3891061006215844e-08,0.4410026602102609,120,5
228,0.115,1.0,1300,0.0020161254609267045,5.3891061006215844e-08,0.451555421481617,120,5
229,0.115,1.0,1350,0.0020161254609267045,5.3891061006215844e-08,0.4618104667819035,120,5
230,0.115,1.0,1400,0.0020161254609267045,5.3891061006215844e-08,0.471781970489875,120,5
231,0.115,1.0,1450,0.0020161254609267045,5.3891061006215844e-08,0.4814831673586598,120,5
232,0.12,1.0,50,0.0014258245178656263,4.2550820266309254e-08,0.02076408516929707,83,3
233,0.12,1.0,100,0.0014258245178656263,4.2550820266309254e-08,0.04036521392439414,83,3
234,0.12,1.0,150,0.0014258245178656263,4.2550820266309254e-08,0.058915777918101465,83,3
235,0.12,1.0,200,0.0014258245178656263,4.2550820266309254e-08,0.07651319652773225,83,3
236,0.12,1.0,250,0.0014258245178656263,4.2550820266309254e-08,0.09324240074502761,83,3
237,0.12,1.0,300,0.0014258245178656263,4.2550820266309254e-08,0.10917783194857761,83,3
238,0.12,1.0,350,0.0014258245178656263,4.2550820266309254e-08,0.12438506330244573,83,3
239,0.12,1.0,400,0.0014258245178656263,4.2550820266309254e-08,0.1389221249343105,83,3
240,0.12,1.0,450,0.0014258245178656263,4.2550820266309254e-08,0.1528405946289021,83,3
241,0.12,1.0,500,0.0014258245178656263,4.2550820266309254e-08,0.16618650143882402,83,3
242,0.12,1.0,550,0.0014258245178656263,4.2550820266309254e-08,0.17900107892663428,83,3
243,0.12,1.0,600,0.0014258245178656263,4.2550820266309254e-08,0.19132139670641962,83,3
244,0.12,1.0,650,0.0014258245178656263,4.2550820266309254e-08,0.20318089284272886,83,3
245,0.12,1.0,700,0.0014258245178656263,4.2550820266309254e-08,0.21460982498508555,83,3
246,0.12,1.0,750,0.0014258245178656263,4.2550820266309254e-08,0.22563565450438483,83,3
247,0.12,1.0,800,0.0014258245178656263,4.2550820266309254e-08,0.23628337508850147,83,3
248,0.12,1.0,850,0.0014258245178656263,4.2550820266309254e-08,0.24657579505489335,83,3
249,0.12,1.0,900,0.0014258245178656263,4.2550820266309254e-08,0.2565337809038657,83,3
250,0.12,1.0,950,0.0014258245178656263,4.2550820266309254e-08,0.26617646826054364,83,3
251,0.12,1.0,1000,0.0014258245178656263,4.2550820266309254e-08,0.27552144525569977,83,3
252,0.12,1.0,1050,0.0014258245178656263,4.2550820266309254e-08,0.2845849125143296,83,3
253,0.12,1.0,1100,0.0014258245178656263,4.2550820266309254e-08,0.2933818232097481,83,3
254,0.12,1.0,1150,0.0014258245178656263,4.2550820266309254e-08,0.3019260060640394,83,3
255,0.12,1.0,1200,0.0014258245178656263,4.2550820266309254e-08,0.31023027370548545,83,3
256,0.12,1.0,1250,0.0014258245178656263,4.2550820266309254e-08,0.31830651840828417,83,3
257,0.12,1.0,1300,0.0014258245178656263,4.2550820266309254e-08,0.3261657969230088,83,3
258,0.12,1.0,1350,0.0014258245178656263,4.2550820266309254e-08,0.33381840584440087,83,3
259,0.12,1.0,1400,0.0014258245178656263,4.2550820266309254e-08,0.34127394874566275,83,3
260,0.12,1.0,1450,0.0014258245178656263,4.2550820266309254e-08,0.3485413961274968,83,3
261,0.125,1.0,50,0.001320086174631978,4.032583865329587e-08,0.019220809922326824,65,3
262,0.125,1.0,100,0.001320086174631978,4.032583865329587e-08,0.0373604491712821,65,3
263,0.125,1.0,150,0.001320086174631978,4.032583865329587e-08,0.05452590939952135,65,3
264,0.125,1.0,200,0.001320086174631978,4.032583865329587e-08,0.07080961684183587,65,3
265,0.125,1.0,250,0.001320086174631978,4.032583865329587e-08,0.08629188823150202,65,3
266,0.125,1.0,300,0.001320086174631978,4.032583865329587e-08,0.10104290133146278,65,3
267,0.125,1.0,350,0.001320086174631978,4.032583865329587e-08,0.11512428886428182,65,3
268,0.125,1.0,400,0.001320086174631978,4.032583865329587e-08,0.1285904375800747,65,3
269,0.125,1.0,450,0.001320086174631978,4.032583865329587e-08,0.14148955449831882,65,3
270,0.125,1.0,500,0.001320086174631978,4.032583865329587e-08,0.15386454784738737,65,3
271,0.125,1.0,550,0.001320086174631978,4.032583865329587e-08,0.16575375942785045,65,3
272,0.125,1.0,600,0.001320086174631978,4.032583865329587e-08,0.1771915770144917,65,3
273,0.125,1.0,650,0.001320086174631978,4.032583865329587e-08,0.18820894926447215,65,3
274,0.125,1.0,700,0.001320086174631978,4.032583865329587e-08,0.19883382090035961,65,3
275,0.125,1.0,750,0.001320086174631978,4.032583865329587e-08,0.2090915023171947,65,3
276,0.125,1.0,800,0.001320086174631978,4.032583865329587e-08,0.21900498495324727,65,3
277,0.125,1.0,850,0.001320086174631978,4.032583865329587e-08,0.2285952115682699,65,3
278,0.125,1.0,900,0.001320086174631978,4.032583865329587e-08,0.2378813088451569,65,3
279,0.125,1.0,950,0.001320086174631978,4.032583865329587e-08,0.24688078836265048,65,3
280,0.125,1.0,1000,0.001320086174631978,4.032583865329587e-08,0.25560972089679507,65,3
281,0.125,1.0,1050,0.001320086174631978,4.032583865329587e-08,0.26408288813549025,65,3
282,0.125,1.0,1100,0.001320086174631978,4.032583865329587e-08,0.2723139151870708,65,3
283,0.125,1.0,1150,0.001320086174631978,4.032583865329587e-08,0.280315386694092,65,3
284,0.125,1.0,1200,0.001320086174631978,4.032583865329587e-08,0.28809894890008647,65,3
285,0.125,1.0,1250,0.001320086174631978,4.032583865329587e-08,0.29567539963785994,65,3
286,0.125,1.0,1300,0.001320086174631978,4.032583865329587e-08,0.3030547678967255,65,3
287,0.125,1.0,1350,0.001320086174631978,4.032583865329587e-08,0.3102463843692845,65,3
288,0.125,1.0,1400,0.001320086174631978,4.032583865329587e-08,0.31725894416556205,65,3
289,0.125,1.0,1450,0.001320086174631978,4.032583865329587e-08,0.3241005627055626,65,3
290,0.13,1.0,50,0.0014174501628243061,4.3250028753574464e-08,0.020624627248374806,76,3
291,0.13,1.0,100,0.0014174501628243061,4.3250028753574464e-08,0.040064712931894404,76,3
292,0.13,1.0,150,0.0014174501628243061,4.3250028753574464e-08,0.058440092065930926,76,3
293,0.13,1.0,200,0.0014174501628243061,4.3250028753574464e-08,0.07585380507929217,76,3
294,0.13,1.0,250,0.0014174501628243061,4.3250028753574464e-08,0.09239502400648943,76,3
295,0.13,1.0,300,0.0014174501628243061,4.3250028753574464e-08,0.1081413804067887,76,3
296,0.13,1.0,350,0.0014174501628243061,4.3250028753574464e-08,0.12316083369378733,76,3
297,0.13,1.0,400,0.0014174501628243061,4.3250028753574464e-08,0.13751318292305417,76,3
298,0.13,1.0,450,0.0014174501628243061,4.3250028753574464e-08,0.1512512994391052,76,3
299,0.13,1.0,500,0.0014174501628243061,4.3250028753574464e-08,0.16442213910779502,76,3
