index,length,axfold,radfold,surface,volume,Jv,i0,i1
22,0.08,1.0,1150,0.00016027400408966162,6.355167363014634e-09,0.04673364388432691,2,0
23,0.08,1.0,1200,0.00016027400408966162,6.355167363014634e-09,0.04845583415856529,2,0
24,0.08,1.0,1250,0.00016027400408966162,6.355167363014634e-09,0.05015749279864032,2,0
25,0.08,1.0,1300,0.00016027400408966162,6.355167363014634e-09,0.05183910622992699,2,0
26,0.08,1.0,1350,0.00016027400408966162,6.355167363014634e-09,0.053501143895179716,2,0
27,0.08,1.0,1400,0.00016027400408966162,6.355167363014634e-09,0.055144059024030634,2,0
28,0.08,1.0,1450,0.00016027400408966162,6.355167363014634e-09,0.05676828936021237,2,0
29,0.085,1.0,50,0.00019278697478018755,7.532486749769886e-09,0.0028637657365601344,6,0
30,0.085,1.0,100,0.00019278697478018755,7.532486749769886e-09,0.005672808230402862,6,0
31,0.085,1.0,150,0.00019278697478018755,7.532486749769886e-09,0.008429081116504212,6,0
32,0.085,1.0,200,0.00019278697478018755,7.532486749769886e-09,0.011134439238735113,6,0
33,0.085,1.0,250,0.00019278697478018755,7.532486749769886e-09,0.013790644982977489,6,0
34,0.085,1.0,300,0.00019278697478018755,7.532486749769886e-09,0.01639937412442128,6,0
35,0.085,1.0,350,0.00019278697478018755,7.532486749769886e-09,0.018962221232132145,6,0
36,0.085,1.0,400,0.00019278697478018755,7.532486749769886e-09,0.02148070466966544,6,0
37,0.085,1.0,450,0.00019278697478018755,7.532486749769886e-09,0.023956271226653947,6,0
38,0.085,1.0,500,0.00019278697478018755,7.532486749769886e-09,0.026390300412893072,6,0
39,0.085,1.0,550,0.00019278697478018755,7.532486749769886e-09,0.028784108443390806,6,0
40,0.085,1.0,600,0.00019278697478018755,7.532486749769886e-09,0.031138951940142687,6,0
41,0.085,1.0,650,0.00019278697478018755,7.532486749769886e-09,0.03345603137395748,6,0
42,0.085,1.0,700,0.00019278697478018755,7.532486749769886e-09,0.03573649426748563,6,0
43,0.085,1.0,750,0.00019278697478018755,7.532486749769886e-09,0.03798143817865762,6,0
44,0.085,1.0,800,0.00019278697478018755,7.532486749769886e-09,0.04019191348198478,6,0
45,0.085,1.0,850,0.00019278697478018755,7.532486749769886e-09,0.042368925963612115,6,0
46,0.085,1.0,900,0.00019278697478018755,7.532486749769886e-09,0.044513439244589406,6,0
47,0.085,1.0,950,0.00019278697478018755,7.532486749769886e-09,0.04662637704555921,6,0
48,0.085,1.0,1000,0.00019278697478018755,7.532486749769886e-09,0.04870862530490935,6,0
49,0.085,1.0,1050,0.00019278697478018755,7.532486749769886e-09,0.05076103416140558,6,0
50,0.085,1.0,1100,0.00019278697478018755,7.532486749769886e-09,0.05278441981136515,6,0
51,0.085,1.0,1150,0.00019278697478018755,7.532486749769886e-09,0.05477956624960989,6,0
52,0.085,1.0,1200,0.00019278697478018755,7.532486749769886e-09,0.05674722690264447,6,0
53,0.085,1.0,1250,0.00019278697478018755,7.532486749769886e-09,0.058688126161812695,6,0
54,0.085,1.0,1300,0.00019278697478018755,7.532486749769886e-09,0.06060296082357489,6,0
55,0.085,1.0,1350,0.00019278697478018755,7.532486749769886e-09,0.062492401443423905,6,0
56,0.085,1.0,1400,0.00019278697478018755,7.532486749769886e-09,0.06435709360949896,6,0
57,0.085,1.0,1450,0.00019278697478018755,7.532486749769886e-09,0.0661976591414074,6,0
58,0.09,1.0,50,0.0002071735841780344,8.084462379890804e-09,0.0030739481431751752,7,0
59,0.09,1.0,100,0.0002071735841780344,8.084462379890804e-09,0.006082394069162175,7,0
60,0.09,1.0,150,0.0002071735841780344,8.084462379890804e-09,0.009027936351472055,7,0
61,0.09,1.0,200,0.0002071735841780344,8.084462379890804e-09,0.011913029005167514,7,0
62,0.09,1.0,250,0.0002071735841780344,8.084462379890804e-09,0.014739991617408025,7,0
63,0.09,1.0,300,0.0002071735841780344,8.084462379890804e-09,0.01751101863138676,7,0
64,0.09,1.0,350,0.0002071735841780344,8.084462379890804e-09,0.02022818786529558,7,0
65,0.09,1.0,400,0.0002071735841780344,8.084462379890804e-09,0.022893468339075965,7,0
66,0.09,1.0,450,0.0002071735841780344,8.084462379890804e-09,0.025508727473891876,7,0
67,0.09,1.0,500,0.0002071735841780344,8.084462379890804e-09,0.028075737722396465,7,0
68,0.09,1.0,550,0.0002071735841780344,8.084462379890804e-09,0.030596182681778872,7,0
69,0.09,1.0,600,0.0002071735841780344,8.084462379890804e-09,0.033071662736226415,7,0
70,0.09,1.0,650,0.0002071735841780344,8.084462379890804e-09,0.03550370027067827,7,0
71,0.09,1.0,700,0.0002071735841780344,8.084462379890804e-09,0.03789374449353927,7,0
72,0.09,1.0,750,0.0002071735841780344,8.084462379890804e-09,0.04024317590228064,7,0
73,0.09,1.0,800,0.0002071735841780344,8.084462379890804e-09,0.04255331042252346,7,0
74,0.09,1.0,850,0.0002071735841780344,8.084462379890804e-09,0.044825403248243835,7,0
75,0.09,1.0,900,0.0002071735841780344,8.084462379890804e-09,0.047060652408082666,7,0
76,0.09,1.0,950,0.0002071735841780344,8.084462379890804e-09,0.04926020208038698,7,0
77,0.09,1.0,1000,0.0002071735841780344,8.084462379890804e-09,0.05142514567749123,7,0
78,0.09,1.0,1050,0.0002071735841780344,8.084462379890804e-09,0.05355652871786021,7,0
79,0.09,1.0,1100,0.0002071735841780344,8.084462379890804e-09,0.05565535150299232,7,0
80,0.09,1.0,1150,0.0002071735841780344,8.084462379890804e-09,0.05772257161449409,7,0
81,0.09,1.0,1200,0.0002071735841780344,8.084462379890804e-09,0.05975910624531873,7,0
82,0.09,1.0,1250,0.0002071735841780344,8.084462379890804e-09,0.06176583437795167,7,0
83,0.09,1.0,1300,0.0002071735841780344,8.084462379890804e-09,0.06374359882122206,7,0
84,0.09,1.0,1350,0.0002071735841780344,8.084462379890804e-09,0.06569320811635884,7,0
85,0.09,1.0,1400,0.0002071735841780344,8.084462379890804e-09,0.06761543832207863,7,0
86,0.09,1.0,1450,0.0002071735841780344,8.084462379890804e-09,0.06951103468758431,7,0
87,0.095,1.0,50,0.0002479125010727182,9.535115407153128e-09,0.0036710977472783173,10,1
88,0.095,1.0,100,0.0002479125010727182,9.535115407153128e-09,0.007249968918627848,10,1
89,0.095,1.0,150,0.0002479125010727182,9.535115407153128e-09,0.010740829011565664,10,1
90,0.095,1.0,200,0.0002479125010727182,9.535115407153128e-09,0.014147626652462244,10,1
91,0.095,1.0,250,0.0002479125010727182,9.535115407153128e-09,0.017474064749112332,10,1
92,0.095,1.0,300,0.0002479125010727182,9.535115407153128e-09,0.020723619650797158,10,1
93,0.095,1.0,350,0.0002479125010727182,9.535115407153128e-09,0.023899558531900286,10,1
94,0.095,1.0,400,0.0002479125010727182,9.535115407153128e-09,0.027004955188750575,10,1
95,0.095,1.0,450,0.0002479125010727182,9.535115407153128e-09,0.030042704416544254,10,1
96,0.095,1.0,500,0.0002479125010727182,9.535115407153128e-09,0.03301553511343272,10,1
97,0.095,1.0,550,0.0002479125010727182,9.535115407153128e-09,0.035926022241676424,10,1
98,0.095,1.0,600,0.0002479125010727182,9.535115407153128e-09,0.03877659776082645,10,1
99,0.095,1.0,650,0.0002479125010727182,9.535115407153128e-09,0.041569560634845966,10,1
100,0.095,1.0,700,0.0002479125010727182,9.535115407153128e-09,0.044307086003686436,10,1
101,0.095,1.0,750,0.0002479125010727182,9.535115407153128e-09,0.046991233599854805,10,1
102,0.095,1.0,800,0.0002479125010727182,9.535115407153128e-09,0.04962395548172934,10,1
103,0.095,1.0,850,0.0002479125010727182,9.535115407153128e-09,0.05220710314771129,10,1
104,0.095,1.0,900,0.0002479125010727182,9.535115407153128e-09,0.05474243408847092,10,1
105,0.095,1.0,950,0.0002479125010727182,9.535115407153128e-09,0.0572316178286065,10,1
106,0.095,1.0,1000,0.0002479125010727182,9.535115407153128e-09,0.05967624150369902,10,1
107,0.095,1.0,1050,0.0002479125010727182,9.535115407153128e-09,0.06207781501410897,10,1
108,0.095,1.0,1100,0.0002479125010727182,9.535115407153128e-09,0.06443777579264794,10,1
109,0.095,1.0,1150,0.0002479125010727182,9.535115407153128e-09,0.06675749321963767,10,1
110,0.095,1.0,1200,0.0002479125010727182,9.535115407153128e-09,0.06903827271551997,10,1
111,0.095,1.0,1250,0.0002479125010727182,9.535115407153128e-09,0.07128135953829419,10,1
112,0.095,1.0,1300,0.0002479125010727182,9.535115407153128e-09,0.07348794231046421,10,1
113,0.095,1.0,1350,0.0002479125010727182,9.535115407153128e-09,0.0756591562977762,10,1
114,0.095,1.0,1400,0.0002479125010727182,9.535115407153128e-09,0.07779608646004674,10,1
115,0.095,1.0,1450,0.0002479125010727182,9.535115407153128e-09,0.07989977029239548,10,1
116,0.1,1.0,50,0.00027988448950831425,1.0686711747420048e-08,0.004135668570276352,13,1
117,0.1,1.0,100,0.00027988448950831425,1.0686711747420048e-08,0.008150564349881331,13,1
118,0.1,1.0,150,0.00027988448950831425,1.0686711747420048e-08,0.012050963820780546,13,1
119,0.1,1.0,200,0.00027988448950831425,1.0686711747420048e-08,0.01584269726382634,13,1
120,0.1,1.0,250,0.00027988448950831425,1.0686711747420048e-08,0.019531188237047,13,1
121,0.1,1.0,300,0.00027988448950831425,1.0686711747420048e-08,0.02312148891668234,13,1
122,0.1,1.0,350,0.00027988448950831425,1.0686711747420048e-08,0.026618311798929345,13,1
123,0.1,1.0,400,0.00027988448950831425,1.0686711747420048e-08,0.03002605819298161,13,1
124,0.1,1.0,450,0.00027988448950831425,1.0686711747420048e-08,0.033348843878655346,13,1
125,0.1,1.0,500,0.00027988448950831425,1.0686711747420048e-08,0.03659052225304147,13,1
126,0.1,1.0,550,0.00027988448950831425,1.0686711747420048e-08,0.039754705248842594,13,1
127,0.1,1.0,600,0.00027988448950831425,1.0686711747420048e-08,0.04284478227124555,13,1
128,0.1,1.0,650,0.00027988448950831425,1.0686711747420048e-08,0.04586393736938209,13,1
129,0.1,1.0,700,0.00027988448950831425,1.0686711747420048e-08,0.04881516483189444,13,1
130,0.1,1.0,750,0.00027988448950831425,1.0686711747420048e-08,0.05170128337321997,13,1
131,0.1,1.0,800,0.00027988448950831425,1.0686711747420048e-08,0.05452494905731811,13,1
132,0.1,1.0,850,0.00027988448950831425,1.0686711747420048e-08,0.057288667088398894,13,1
133,0.1,1.0,900,0.00027988448950831425,1.0686711747420048e-08,0.059994802583157994,13,1
134,0.1,1.0,950,0.00027988448950831425,1.0686711747420048e-08,0.06264559042602959,13,1
135,0.1,1.0,1000,0.00027988448950831425,1.0686711747420048e-08,0.06524314429750135,13,1
136,0.1,1.0,1050,0.00027988448950831425,1.0686711747420048e-08,0.06778946495561412,13,1
137,0.1,1.0,1100,0.00027988448950831425,1.0686711747420048e-08,0.07028644784193556,13,1
138,0.1,1.0,1150,0.00027988448950831425,1.0686711747420048e-08,0.07273589007569621,13,1
139,0.1,1.0,1200,0.00027988448950831425,1.0686711747420048e-08,0.07513949689291836,13,1
140,0.1,1.0,1250,0.00027988448950831425,1.0686711747420048e-08,0.07749888758144795,13,1
141,0.1,1.0,1300,0.00027988448950831425,1.0686711747420048e-08,0.0798156009575337,13,1
142,0.1,1.0,1350,0.00027988448950831425,1.0686711747420048e-08,0.08209110042487108,13,1
143,0.1,1.0,1400,0.00027988448950831425,1.0686711747420048e-08,0.0843267786529763,13,1
144,0.1,1.0,1450,0.00027988448950831425,1.0686711747420048e-08,0.08652396190799681,13,1
145,0.105,1.0,50,0.00031426670782774553,1.1927838451766042e-08,0.004635367551161394,13,1
146,0.105,1.0,100,0.00031426670782774553,1.1927838451766042e-08,0.009119759090769508,13,1
147,0.105,1.0,150,0.00031426670782774553,1.1927838451766042e-08,0.013462031784247718,13,1
148,0.105,1.0,200,0.00031426670782774553,1.1927838451766042e-08,0.01767033446989052,13,1
149,0.105,1.0,250,0.00031426670782774553,1.1927838451766042e-08,0.02175217785719434,13,1
150,0.105,1.0,300,0.00031426670782774553,1.1927838451766042e-08,0.02571449651165576,13,1
151,0.105,1.0,350,0.00031426670782774553,1.1927838451766042e-08,0.02956370372697867,13,1
152,0.105,1.0,400,0.00031426670782774553,1.1927838451766042e-08,0.03330574022007882,13,1
153,0.105,1.0,450,0.00031426670782774553,1.1927838451766042e-08,0.03694611744623682,13,1
154,0.105,1.0,500,0.00031426670782774553,1.1927838451766042e-08,0.04048995621619585,13,1
155,0.105,1.0,550,0.00031426670782774553,1.1927838451766042e-08,0.04394202119996279,13,1
156,0.105,1.0,600,0.00031426670782774553,1.1927838451766042e-08,0.04730675182030831,13,1
157,0.105,1.0,650,0.00031426670782774553,1.1927838451766042e-08,0.05058828996982864,13,1
158,0.105,1.0,700,0.00031426670782774553,1.1927838451766042e-08,0.05379050492681119,13,1
159,0.105,1.0,750,0.00031426670782774553,1.1927838451766042e-08,0.05691701579532136,13,1
160,0.105,1.0,800,0.00031426670782774553,1.1927838451766042e-08,0.05997121175234862,13,1
161,0.105,1.0,850,0.00031426670782774553,1.1927838451766042e-08,0.06295627034856018,13,1
162,0.105,1.0,900,0.00031426670782774553,1.1927838451766042e-08,0.06587517407792828,13,1
163,0.105,1.0,950,0.00031426670782774553,1.1927838451766042e-08,0.06873072540477056,13,1
164,0.105,1.0,1000,0.00031426670782774553,1.1927838451766042e-08,0.07152556041353744,13,1
165,0.105,1.0,1050,0.00031426670782774553,1.1927838451766042e-08,0.07426216122679383,13,1
166,0.105,1.0,1100,0.00031426670782774553,1.1927838451766042e-08,0.07694286731944958,13,1
167,0.105,1.0,1150,0.00031426670782774553,1.1927838451766042e-08,0.07956988584237286,13,1
168,0.105,1.0,1200,0.00031426670782774553,1.1927838451766042e-08,0.08214530105536796,13,1
169,0.105,1.0,1250,0.00031426670782774553,1.1927838451766042e-08,0.08467108295816138,13,1
170,0.105,1.0,1300,0.00031426670782774553,1.1927838451766042e-08,0.08714909519809257,13,1
171,0.105,1.0,1350,0.00031426670782774553,1.1927838451766042e-08,0.08958110232444663,13,1
172,0.105,1.0,1400,0.00031426670782774553,1.1927838451766042e-08,0.09196877645179333,13,1
173,0.105,1.0,1450,0.00031426670782774553,1.1927838451766042e-08,0.09431370338791188,13,1
174,0.11,1.0,50,0.00037098753486979546,1.386773610120164e-08,0.005464878390035336,15,1
175,0.11,1.0,100,0.00037098753486979546,1.386773610120164e-08,0.010738555101807771,15,1
176,0.11,1.0,150,0.00037098753486979546,1.386773610120164e-08,0.015833165544704823,15,1
177,0.11,1.0,200,0.00037098753486979546,1.386773610120164e-08,0.020759792031815213,15,1
178,0.11,1.0,250,0.00037098753486979546,1.386773610120164e-08,0.025528576998268323,15,1
179,0.11,1.0,300,0.00037098753486979546,1.386773610120164e-08,0.030148821867811742,15,1
180,0.11,1.0,350,0.00037098753486979546,1.386773610120164e-08,0.03462907364856098,15,1
181,0.11,1.0,400,0.00037098753486979546,1.386773610120164e-08,0.03897720100089275,15,1
182,0.11,1.0,450,0.00037098753486979546,1.386773610120164e-08,0.04320046124303551,15,1
183,0.11,1.0,500,0.00037098753486979546,1.386773610120164e-08,0.04730555953118676,15,1
184,0.11,1.0,550,0.00037098753486979546,1.386773610120164e-08,0.051298701261658565,15,1
185,0.11,1.0,600,0.00037098753486979546,1.386773610120164e-08,0.05518563858524912,15,1
186,0.11,1.0,650,0.00037098753486979546,1.386773610120164e-08,0.05897171179278174,15,1
187,0.11,1.0,700,0.00037098753486979546,1.386773610120164e-08,0.0626618862209118,15,1
188,0.11,1.0,750,0.00037098753486979546,1.386773610120164e-08,0.06626078523504048,15,1
189,0.11,1.0,800,0.00037098753486979546,1.386773610120164e-08,0.06977271976834497,15,1
190,0.11,1.0,850,0.00037098753486979546,1.386773610120164e-08,0.073201714830253,15,1
191,0.11,1.0,900,0.00037098753486979546,1.386773610120164e-08,0.0765515333418305,15,1
192,0.11,1.0,950,0.00037098753486979546,1.386773610120164e-08,0.0798256976081875,15,1
193,0.11,1.0,1000,0.00037098753486979546,1.386773610120164e-08,0.08302750869746554,15,1
194,0.11,1.0,1050,0.00037098753486979546,1.386773610120164e-08,0.08616006396140452,15,1
195,0.11,1.0,1100,0.00037098753486979546,1.386773610120164e-08,0.08922627290273838,15,1
196,0.11,1.0,1150,0.00037098753486979546,1.386773610120164e-08,0.09222887156917375,15,1
197,0.11,1.0,1200,0.00037098753486979546,1.386773610120164e-08,0.09517043563165,15,1
198,0.11,1.0,1250,0.00037098753486979546,1.386773610120164e-08,0.09805339228557497,15,1
199,0.11,1.0,1300,0.00037098753486979546,1.386773610120164e-08,0.10088003109724854,15,1
200,0.11,1.0,1350,0.00037098753486979546,1.386773610120164e-08,0.1036525139033654,15,1
201,0.11,1.0,1400,0.00037098753486979546,1.386773610120164e-08,0.10637288385904176,15,1
202,0.11,1.0,1450,0.00037098753486979546,1.386773610120164e-08,0.10904307371895013,15,1
203,0.115,1.0,50,0.0004325640075172261,1.5860557648797972e-08,0.006367612957866842,19,1
204,0.115,1.0,100,0.0004325640075172261,1.5860557648797972e-08,0.012504857199428225,19,1
205,0.115,1.0,150,0.0004325640075172261,1.5860557648797972e-08,0.018427491813180003,19,1
206,0.115,1.0,200,0.0004325640075172261,1.5860557648797972e-08,0.024149793322732465,19,1
207,0.115,1.0,250,0.0004325640075172261,1.5860557648797972e-08,0.0296847284273489,19,1
208,0.115,1.0,300,0.0004325640075172261,1.5860557648797972e-08,0.03504410304746267,19,1
209,0.115,1.0,350,0.0004325640075172261,1.5860557648797972e-08,0.0402386913866937,19,1
210,0.115,1.0,400,0.0004325640075172261,1.5860557648797972e-08,0.045278348071774305,19,1
211,0.115,1.0,450,0.0004325640075172261,1.5860557648797972e-08,0.05017210590708485,19,1
212,0.115,1.0,500,0.0004325640075172261,1.5860557648797972e-08,0.05492826135483076,19,1
213,0.115,1.0,550,0.0004325640075172261,1.5860557648797972e-08,0.05955444950493602,19,1
214,0.115,1.0,600,0.0004325640075172261,1.5860557648797972e-08,0.06405771001468864,19,1
215,0.115,1.0,650,0.0004325640075172261,1.5860557648797972e-08,0.06844454526450672,19,1
216,0.115,1.0,700,0.0004325640075172261,1.5860557648797972e-08,0.07272097178329404,19,1
217,0.115,1.0,750,0.0004325640075172261,1.5860557648797972e-08,0.0768925658369079,19,1
218,0.115,1.0,800,0.0004325640075172261,1.5860557648797972e-08,0.08096450394005608,19,1
219,0.115,1.0,850,0.0004325640075172261,1.5860557648797972e-08,0.08494159894081241,19,1
220,0.115,1.0,900,0.0004325640075172261,1.5860557648797972e-08,0.08882833223360094,19,1
221,0.115,1.0,950,0.0004325640075172261,1.5860557648797972e-08,0.0926288825781442,19,1
222,0.115,1.0,1000,0.0004325640075172261,1.5860557648797972e-08,0.0963471519356011,19,1
223,0.115,1.0,1050,0.0004325640075172261,1.5860557648797972e-08,0.09998678867714385,19,1
224,0.115,1.0,1100,0.0004325640075172261,1.5860557648797972e-08,0.10355120847257353,19,1
225,0.115,1.0,1150,0.0004325640075172261,1.5860557648797972e-08,0.1070436131260816,19,1
226,0.115,1.0,1200,0.0004325640075172261,1.5860557648797972e-08,0.11046700759161122,19,1
227,0.115,1.0,1250,0.0004325640075172261,1.5860557648797972e-08,0.11382421537064585,19,1
228,0.115,1.0,1300,0.0004325640075172261,1.5860557648797972e-08,0.11711789246978982,19,1
229,0.115,1.0,1350,0.0004325640075172261,1.5860557648797972e-08,0.12035054007358276,19,1
230,0.115,1.0,1400,0.0004325640075172261,1.5860557648797972e-08,0.12352451606906624,19,1
231,0.115,1.0,1450,0.0004325640075172261,1.5860557648797972e-08,0.12664204554227124,19,1
232,0.12,1.0,50,0.0004786851009460617,1.7458558911334457e-08,0.007032923064788305,18,2
233,0.12,1.0,100,0.0004786851009460617,1.7458558911334457e-08,0.01378615029128989,18,2
234,0.12,1.0,150,0.0004786851009460617,1.7458558911334457e-08,0.02028043537922364,18,2
235,0.12,1.0,200,0.0004786851009460617,1.7458558911334457e-08,0.026534423632938897,18,2
236,0.12,1.0,250,0.0004786851009460617,1.7458558911334457e-08,0.03256491649873563,18,2
237,0.12,1.0,300,0.0004786851009460617,1.7458558911334457e-08,0.038387097108389535,18,2
238,0.12,1.0,350,0.0004786851009460617,1.7458558911334457e-08,0.04401472338070576,18,2
239,0.12,1.0,400,0.0004786851009460617,1.7458558911334457e-08,0.0494602940039053,18,2
240,0.12,1.0,450,0.0004786851009460617,1.7458558911334457e-08,0.05473519164609204,18,2
241,0.12,1.0,500,0.0004786851009460617,1.7458558911334457e-08,0.05984980696214521,18,2
242,0.12,1.0,550,0.0004786851009460617,1.7458558911334457e-08,0.06481364634003493,18,2
243,0.12,1.0,600,0.0004786851009460617,1.7458558911334457e-08,0.06963542582495531,18,2
244,0.12,1.0,650,0.0004786851009460617,1.7458558911334457e-08,0.07432315325026125,18,2
245,0.12,1.0,700,0.0004786851009460617,1.7458558911334457e-08,0.07888420027064184,18,2
246,0.12,1.0,750,0.0004786851009460617,1.7458558911334457e-08,0.08332536571983531,18,2
247,0.12,1.0,800,0.0004786851009460617,1.7458558911334457e-08,0.08765293149054036,18,2
248,0.12,1.0,850,0.0004786851009460617,1.7458558911334457e-08,0.09187271194880423,18,2
249,0.12,1.0,900,0.0004786851009460617,1.7458558911334457e-08,0.09599009774133645,18,2
250,0.12,1.0,950,0.0004786851009460617,1.7458558911334457e-08,0.10001009472629095,18,2
251,0.12,1.0,1000,0.0004786851009460617,1.7458558911334457e-08,0.10393735865112066,18,2
252,0.12,1.0,1050,0.0004786851009460617,1.7458558911334457e-08,0.10777622611154626,18,2
253,0.12,1.0,1100,0.0004786851009460617,1.7458558911334457e-08,0.11153074225029354,18,2
254,0.12,1.0,1150,0.0004786851009460617,1.7458558911334457e-08,0.11520468559062978,18,2
255,0.12,1.0,1200,0.0004786851009460617,1.7458558911334457e-08,0.1188015903459116,18,2
256,0.12,1.0,1250,0.0004786851009460617,1.7458558911334457e-08,0.1223247665006147,18,2
257,0.12,1.0,1300,0.0004786851009460617,1.7458558911334457e-08,0.12577731791938412,18,2
258,0.12,1.0,1350,0.0004786851009460617,1.7458558911334457e-08,0.12916215870739337,18,2
259,0.12,1.0,1400,0.0004786851009460617,1.7458558911334457e-08,0.13248202801678488,18,2
260,0.12,1.0,1450,0.0004786851009460617,1.7458558911334457e-08,0.1357395034695534,18,2
261,0.125,1.0,50,0.0005886640916074552,2.1017776985211558e-08,0.008624983260877041,24,2
262,0.125,1.0,100,0.0005886640916074552,2.1017776985211558e-08,0.016863581281467855,24,2
263,0.125,1.0,150,0.0005886640916074552,2.1017776985211558e-08,0.02474803102887574,24,2
264,0.125,1.0,200,0.0005886640916074552,2.1017776985211558e-08,0.03230689169968149,24,2
265,0.125,1.0,250,0.0005886640916074552,2.1017776985211558e-08,0.039565561720872805,24,2
266,0.125,1.0,300,0.0005886640916074552,2.1017776985211558e-08,0.04654671059824057,24,2
267,0.125,1.0,350,0.0005886640916074552,2.1017776985211558e-08,0.05327064155529845,24,2
268,0.125,1.0,400,0.0005886640916074552,2.1017776985211558e-08,0.05975559758210486,24,2
269,0.125,1.0,450,0.0005886640916074552,2.1017776985211558e-08,0.06601802094945992,24,2
270,0.125,1.0,500,0.0005886640916074552,2.1017776985211558e-08,0.07207277425166661,24,2
271,0.125,1.0,550,0.0005886640916074552,2.1017776985211558e-08,0.07793332948207134,24,2
272,0.125,1.0,600,0.0005886640916074552,2.1017776985211558e-08,0.08361193041791563,24,2
273,0.125,1.0,650,0.0005886640916074552,2.1017776985211558e-08,0.08911973261791094,24,2
274,0.125,1.0,700,0.0005886640916074552,2.1017776985211558e-08,0.09446692456036453,24,2
275,0.125,1.0,750,0.0005886640916074552,2.1017776985211558e-08,0.09966283282785063,24,2
276,0.125,1.0,800,0.0005886640916074552,2.1017776985211558e-08,0.10471601374325147,24,2
277,0.125,1.0,850,0.0005886640916074552,2.1017776985211558e-08,0.10963433345611517,24,2
278,0.125,1.0,900,0.0005886640916074552,2.1017776985211558e-08,0.11442503814782036,24,2
279,0.125,1.0,950,0.0005886640916074552,2.1017776985211558e-08,0.11909481575384716,24,2
280,0.125,1.0,1000,0.0005886640916074552,2.1017776985211558e-08,0.1236498503795274,24,2
281,0.125,1.0,1050,0.0005886640916074552,2.1017776985211558e-08,0.12809587040260328,24,2
282,0.125,1.0,1100,0.0005886640916074552,2.1017776985211558e-08,0.13243819110431576,24,2
283,0.125,1.0,1150,0.0005886640916074552,2.1017776985211558e-08,0.13668175254466858,24,2
284,0.125,1.0,1200,0.0005886640916074552,2.1017776985211558e-08,0.14083115329234866,24,2
285,0.125,1.0,1250,0.0005886640916074552,2.1017776985211558e-08,0.14489068053168883,24,2
286,0.125,1.0,1300,0.0005886640916074552,2.1017776985211558e-08,0.14886433699498963,24,2
287,0.125,1.0,1350,0.0005886640916074552,2.1017776985211558e-08,0.15275586510613284,24,2
288,0.125,1.0,1400,0.0005886640916074552,2.1017776985211558e-08,0.15656876866853853,24,2
289,0.125,1.0,1450,0.0005886640916074552,2.1017776985211558e-08,0.16030633238578185,24,2
290,0.13,1.0,50,0.0006974551204227454,2.4247353833496552e-08,0.010208501193369288,25,2
291,0.13,1.0,100,0.0006974551204227454,2.4247353833496552e-08,0.01994181215659927,25,2
292,0.13,1.0,150,0.0006974551204227454,2.4247353833496552e-08,0.029242591695647618,25,2
293,0.13,1.0,200,0.0006974551204227454,2.4247353833496552e-08,0.0381482164598662,25,2
294,0.13,1.0,250,0.0006974551204227454,2.4247353833496552e-08,0.04669158683018607,25,2
295,0.13,1.0,300,0.0006974551204227454,2.4247353833496552e-08,0.05490178901271514,25,2
296,0.13,1.0,350,0.0006974551204227454,2.4247353833496552e-08,0.06280464244201485,25,2
