index,length,axfold,radfold,surface,volume,Jv,i0,i1
153,0.08499999999999998,1.0,450,0.0005455993908392953,1.7216875063804597e-08,0.06551466463566925,23,0
154,0.08499999999999998,1.0,500,0.0005455993908392953,1.7216875063804597e-08,0.07193022515292956,23,0
155,0.08499999999999998,1.0,550,0.0005455993908392953,1.7216875063804597e-08,0.07819905962418713,23,0
156,0.08499999999999998,1.0,600,0.0005455993908392953,1.7216875063804597e-08,0.08432704323884849,23,0
157,0.08499999999999998,1.0,650,0.0005455993908392953,1.7216875063804597e-08,0.09031972020253651,23,0
158,0.08499999999999998,1.0,700,0.0005455993908392953,1.7216875063804597e-08,0.09618232758155494,23,0
159,0.08499999999999998,1.0,750,0.0005455993908392953,1.7216875063804597e-08,0.10191981706931287,23,0
160,0.08499999999999998,1.0,800,0.0005455993908392953,1.7216875063804597e-08,0.10753687488588967,23,0
161,0.08499999999999998,1.0,850,0.0005455993908392953,1.7216875063804597e-08,0.11303793999759607,23,0
162,0.08499999999999998,1.0,900,0.0005455993908392953,1.7216875063804597e-08,0.1184272208220715,23,0
163,0.08499999999999998,1.0,950,0.0005455993908392953,1.7216875063804597e-08,0.1237087105659109,23,0
164,0.08499999999999998,1.0,1000,0.0005455993908392953,1.7216875063804597e-08,0.1288862013256089,23,0
165,0.08499999999999998,1.0,1050,0.0005455993908392953,1.7216875063804597e-08,0.1339632970683217,23,0
166,0.08499999999999998,1.0,1100,0.0005455993908392953,1.7216875063804597e-08,0.13894342559649578,23,0
167,0.08499999999999998,1.0,1150,0.0005455993908392953,1.7216875063804597e-08,0.14382984958935782,23,0
168,0.08499999999999998,1.0,1200,0.0005455993908392953,1.7216875063804597e-08,0.14862567680460817,23,0
169,0.08499999999999998,1.0,1250,0.0005455993908392953,1.7216875063804597e-08,0.15333386951503636,23,0
170,0.08499999999999998,1.0,1300,0.0005455993908392953,1.7216875063804597e-08,0.15795725324723103,23,0
171,0.08499999999999998,1.0,1350,0.0005455993908392953,1.7216875063804597e-08,0.1624985248828264,23,0
172,0.08499999999999998,1.0,1400,0.0005455993908392953,1.7216875063804597e-08,0.16696026017671878,23,0
173,0.08499999999999998,1.0,1450,0.0005455993908392953,1.7216875063804597e-08,0.17134492074144322,23,0
174,0.08599999999999998,1.0,50,0.0005456590182678653,1.7324407655425724e-08,0.008069759573226943,23,0
175,0.08599999999999998,1.0,100,0.0005456590182678653,1.7324407655425724e-08,0.015916798102664532,23,0
176,0.08599999999999998,1.0,150,0.0005456590182678653,1.7324407655425724e-08,0.023551828280983,23,0
177,0.08599999999999998,1.0,200,0.0005456590182678653,1.7324407655425724e-08,0.030984840121223683,23,0
178,0.08599999999999998,1.0,250,0.0005456590182678653,1.7324407655425724e-08,0.03822516303828746,23,0
179,0.08599999999999998,1.0,300,0.0005456590182678653,1.7324407655425724e-08,0.04528152151075497,23,0
180,0.08599999999999998,1.0,350,0.0005456590182678653,1.7324407655425724e-08,0.052162085093383305,23,0
181,0.08599999999999998,1.0,400,0.0005456590182678653,1.7324407655425724e-08,0.058874513446052074,23,0
182,0.08599999999999998,1.0,450,0.0005456590182678653,1.7324407655425724e-08,0.06542599695610876,23,0
183,0.08599999999999998,1.0,500,0.0005456590182678653,1.7324407655425724e-08,0.0718232934554308,23,0
184,0.08599999999999998,1.0,550,0.0005456590182678653,1.7324407655425724e-08,0.07807276146886555,23,0
185,0.08599999999999998,1.0,600,0.0005456590182678653,1.7324407655425724e-08,0.08418039037539951,23,0
186,0.08599999999999998,1.0,650,0.0005456590182678653,1.7324407655425724e-08,0.0901518278158256,23,0
187,0.08599999999999998,1.0,700,0.0005456590182678653,1.7324407655425724e-08,0.09599240463972959,23,0
188,0.08599999999999998,1.0,750,0.0005456590182678653,1.7324407655425724e-08,0.10170715764929868,23,0
189,0.08599999999999998,1.0,800,0.0005456590182678653,1.7324407655425724e-08,0.10730085036679674,23,0
190,0.08599999999999998,1.0,850,0.0005456590182678653,1.7324407655425724e-08,0.11277799202606756,23,0
191,0.08599999999999998,1.0,900,0.0005456590182678653,1.7324407655425724e-08,0.11814285496530107,23,0
192,0.08599999999999998,1.0,950,0.0005456590182678653,1.7324407655425724e-08,0.12339949057818457,23,0
193,0.08599999999999998,1.0,1000,0.0005456590182678653,1.7324407655425724e-08,0.12855174396302818,23,0
194,0.08599999999999998,1.0,1050,0.0005456590182678653,1.7324407655425724e-08,0.13360326739402112,23,0
195,0.08599999999999998,1.0,1100,0.0005456590182678653,1.7324407655425724e-08,0.13855753272534838,23,0
196,0.08599999999999998,1.0,1150,0.0005456590182678653,1.7324407655425724e-08,0.14341784282699047,23,0
197,0.08599999999999998,1.0,1200,0.0005456590182678653,1.7324407655425724e-08,0.14818734214065477,23,0
198,0.08599999999999998,1.0,1250,0.0005456590182678653,1.7324407655425724e-08,0.1528690264350285,23,0
199,0.08599999999999998,1.0,1300,0.0005456590182678653,1.7324407655425724e-08,0.1574657518314572,23,0
200,0.08599999999999998,1.0,1350,0.0005456590182678653,1.7324407655425724e-08,0.16198024316394025,23,0
201,0.08599999999999998,1.0,1400,0.0005456590182678653,1.7324407655425724e-08,0.16641510173092688,23,0
202,0.08599999999999998,1.0,1450,0.0005456590182678653,1.7324407655425724e-08,0.1707728124907806,23,0
203,0.08699999999999998,1.0,50,0.000573196585841097,1.810461638528146e-08,0.00847265788361131,25,0
204,0.08699999999999998,1.0,100,0.000573196585841097,1.810461638528146e-08,0.01670308684561571,25,0
205,0.08699999999999998,1.0,150,0.000573196585841097,1.810461638528146e-08,0.024703162334499113,25,0
206,0.08699999999999998,1.0,200,0.000573196585841097,1.810461638528146e-08,0.03248394949225219,25,0
207,0.08699999999999998,1.0,250,0.000573196585841097,1.810461638528146e-08,0.04005577328402177,25,0
208,0.08699999999999998,1.0,300,0.000573196585841097,1.810461638528146e-08,0.047428281337610234,25,0
209,0.08699999999999998,1.0,350,0.000573196585841097,1.810461638528146e-08,0.05461050037110627,25,0
210,0.08699999999999998,1.0,400,0.000573196585841097,1.810461638528146e-08,0.06161088696732537,25,0
211,0.08699999999999998,1.0,450,0.000573196585841097,1.810461638528146e-08,0.06843737335219505,25,0
212,0.08699999999999998,1.0,500,0.000573196585841097,1.810461638528146e-08,0.07509740874780134,25,0
213,0.08699999999999998,1.0,550,0.000573196585841097,1.810461638528146e-08,0.08159799679696195,25,0
214,0.08699999999999998,1.0,600,0.000573196585841097,1.810461638528146e-08,0.08794572949304862,25,0
215,0.08699999999999998,1.0,650,0.000573196585841097,1.810461638528146e-08,0.09414681799449012,25,0
216,0.08699999999999998,1.0,700,0.000573196585841097,1.810461638528146e-08,0.10020712065667342,25,0
217,0.08699999999999998,1.0,750,0.000573196585841097,1.810461638528146e-08,0.10613216857369925,25,0
218,0.08699999999999998,1.0,800,0.000573196585841097,1.810461638528146e-08,0.11192718888751213,25,0
219,0.08699999999999998,1.0,850,0.000573196585841097,1.810461638528146e-08,0.11759712609174622,25,0
220,0.08699999999999998,1.0,900,0.000573196585841097,1.810461638528146e-08,0.12314666153131017,25,0
221,0.08699999999999998,1.0,950,0.000573196585841097,1.810461638528146e-08,0.12858023127583298,25,0
222,0.08699999999999998,1.0,1000,0.000573196585841097,1.810461638528146e-08,0.13390204252514248,25,0
223,0.08699999999999998,1.0,1050,0.000573196585841097,1.810461638528146e-08,0.1391160886874149,25,0
224,0.08699999999999998,1.0,1100,0.000573196585841097,1.810461638528146e-08,0.14422616325534574,25,0
225,0.08699999999999998,1.0,1150,0.000573196585841097,1.810461638528146e-08,0.1492358725921864,25,0
226,0.08699999999999998,1.0,1200,0.000573196585841097,1.810461638528146e-08,0.1541486477276919,25,0
227,0.08699999999999998,1.0,1250,0.000573196585841097,1.810461638528146e-08,0.1589677552535217,25,0
228,0.08699999999999998,1.0,1300,0.000573196585841097,1.810461638528146e-08,0.1636963073984465,25,0
229,0.08699999999999998,1.0,1350,0.000573196585841097,1.810461638528146e-08,0.16833727135555676,25,0
230,0.08699999999999998,1.0,1400,0.000573196585841097,1.810461638528146e-08,0.17289347792636392,25,0
231,0.08699999999999998,1.0,1450,0.000573196585841097,1.810461638528146e-08,0.1773676295403613,25,0
232,0.08799999999999997,1.0,50,0.0005756382944833272,1.821814393993348e-08,0.008508436671604938,23,0
233,0.08799999999999997,1.0,100,0.0005756382944833272,1.821814393993348e-08,0.016773097694253135,23,0
234,0.08799999999999997,1.0,150,0.0005756382944833272,1.821814393993348e-08,0.02480605839418453,23,0
235,0.08799999999999997,1.0,200,0.0005756382944833272,1.821814393993348e-08,0.03261855922718233,23,0
236,0.08799999999999997,1.0,250,0.0005756382944833272,1.821814393993348e-08,0.04022107904862703,23,0
237,0.08799999999999997,1.0,300,0.0005756382944833272,1.821814393993348e-08,0.047623400660480576,23,0
238,0.08799999999999997,1.0,350,0.0005756382944833272,1.821814393993348e-08,0.05483466957830476,23,0
239,0.08799999999999997,1.0,400,0.0005756382944833272,1.821814393993348e-08,0.06186344683129361,23,0
240,0.08799999999999997,1.0,450,0.0005756382944833272,1.821814393993348e-08,0.06871775649807838,23,0
241,0.08799999999999997,1.0,500,0.0005756382944833272,1.821814393993348e-08,0.07540512858745553,23,0
242,0.08799999999999997,1.0,550,0.0005756382944833272,1.821814393993348e-08,0.0819326377933844,23,0
243,0.08799999999999997,1.0,600,0.0005756382944833272,1.821814393993348e-08,0.08830693858547965,23,0
244,0.08799999999999997,1.0,650,0.0005756382944833272,1.821814393993348e-08,0.09453429703779521,23,0
245,0.08799999999999997,1.0,700,0.0005756382944833272,1.821814393993348e-08,0.10062061974850363,23,0
246,0.08799999999999997,1.0,750,0.0005756382944833272,1.821814393993348e-08,0.10657148015989631,23,0
247,0.08799999999999997,1.0,800,0.0005756382944833272,1.821814393993348e-08,0.11239214255073868,23,0
248,0.08799999999999997,1.0,850,0.0005756382944833272,1.821814393993348e-08,0.11808758394076138,23,0
249,0.08799999999999997,1.0,900,0.0005756382944833272,1.821814393993348e-08,0.12366251411899755,23,0
250,0.08799999999999997,1.0,950,0.0005756382944833272,1.821814393993348e-08,0.1291213939832801,23,0
251,0.08799999999999997,1.0,1000,0.0005756382944833272,1.821814393993348e-08,0.1344684523570079,23,0
252,0.08799999999999997,1.0,1050,0.0005756382944833272,1.821814393993348e-08,0.13970770143066527,23,0
253,0.08799999999999997,1.0,1100,0.0005756382944833272,1.821814393993348e-08,0.14484295095938202,23,0
254,0.08799999999999997,1.0,1150,0.0005756382944833272,1.821814393993348e-08,0.149877821333521,23,0
255,0.08799999999999997,1.0,1200,0.0005756382944833272,1.821814393993348e-08,0.15481575562680527,23,0
256,0.08799999999999997,1.0,1250,0.0005756382944833272,1.821814393993348e-08,0.15966003071541568,23,0
257,0.08799999999999997,1.0,1300,0.0005756382944833272,1.821814393993348e-08,0.164413767551802,23,0
258,0.08799999999999997,1.0,1350,0.0005756382944833272,1.821814393993348e-08,0.16907994066835952,23,0
259,0.08799999999999997,1.0,1400,0.0005756382944833272,1.821814393993348e-08,0.17366138697844674,23,0
260,0.08799999999999997,1.0,1450,0.0005756382944833272,1.821814393993348e-08,0.1781608139355766,23,0
261,0.08899999999999997,1.0,50,0.0006581185476567494,2.0403726927445303e-08,0.00971456939913203,28,0
262,0.08899999999999997,1.0,100,0.0006581185476567494,2.0403726927445303e-08,0.019126130730683418,28,0
263,0.08899999999999997,1.0,150,0.0006581185476567494,2.0403726927445303e-08,0.02825083247498177,28,0
264,0.08899999999999997,1.0,200,0.0006581185476567494,2.0403726927445303e-08,0.037103632995405346,28,0
265,0.08899999999999997,1.0,250,0.0006581185476567494,2.0403726927445303e-08,0.04569841113275673,28,0
266,0.08899999999999997,1.0,300,0.0006581185476567494,2.0403726927445303e-08,0.05404806451024973,28,0
267,0.08899999999999997,1.0,350,0.0006581185476567494,2.0403726927445303e-08,0.06216459712683699,28,0
268,0.08899999999999997,1.0,400,0.0006581185476567494,2.0403726927445303e-08,0.07005919758814524,28,0
269,0.08899999999999997,1.0,450,0.0006581185476567494,2.0403726927445303e-08,0.07774230913248201,28,0
270,0.08899999999999997,1.0,500,0.0006581185476567494,2.0403726927445303e-08,0.08522369244781293,28,0
271,0.08899999999999997,1.0,550,0.0006581185476567494,2.0403726927445303e-08,0.09251248213903472,28,0
272,0.08899999999999997,1.0,600,0.0006581185476567494,2.0403726927445303e-08,0.09961723758913019,28,0
273,0.08899999999999997,1.0,650,0.0006581185476567494,2.0403726927445303e-08,0.10654598885932322,28,0
